Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2/19/2015,BAJAJFINSV,EQ,1484.1,1489,1497,1419.6,1476,1467.25,1457.29,23660,3.44795E+12,2305,11889,0.5025
2/20/2015,BAJAJFINSV,EQ,1467.25,1472,1485.95,1462,1467.15,1471.35,1476.02,13830,2.04133E+12,1996,7899,0.5711
2/23/2015,BAJAJFINSV,EQ,1471.35,1476,1500,1417,1435,1435.65,1479.29,421395,6.23367E+13,9649,367836,0.8729
2/24/2015,BAJAJFINSV,EQ,1435.65,1447.9,1468,1413,1435,1429.85,1438.15,31062,4.46717E+12,3862,16241,0.5229
2/25/2015,BAJAJFINSV,EQ,1429.85,1434.95,1458,1426.15,1426.15,1431.25,1443.33,22035,3.18039E+12,1901,15562,0.7062
2/26/2015,BAJAJFINSV,EQ,1431.25,1436.15,1447.6,1391,1400,1399.65,1409.76,39249,5.53316E+12,3885,29119,0.7419
2/27/2015,BAJAJFINSV,EQ,1399.65,1403.95,1429.9,1403.25,1421,1422.15,1421.86,51885,7.37731E+12,9329,41498,0.7998
2/28/2015,BAJAJFINSV,EQ,1422.15,1428.15,1459.9,1400.35,1405.45,1407.4,1420.51,67805,9.63175E+12,5177,47832,0.7054
3/2/2015,BAJAJFINSV,EQ,1407.4,1412,1476,1411.5,1458,1451.4,1455.19,70583,1.02712E+13,9103,45506,0.6447
3/3/2015,BAJAJFINSV,EQ,1451.4,1456,1509.8,1450,1485,1485.05,1481.87,247264,3.66414E+13,13240,193566,0.7828
3/4/2015,BAJAJFINSV,EQ,1485.05,1495,1513.3,1458.2,1474.7,1470.2,1495.24,93339,1.39565E+13,9790,67135,0.7193
3/5/2015,BAJAJFINSV,EQ,1470.2,1474.9,1573.95,1472.8,1528,1529.1,1535.09,307530,4.72086E+13,31502,200367,0.6515
3/9/2015,BAJAJFINSV,EQ,1529.1,1527,1528.95,1462.25,1463.1,1470.7,1477.49,159967,2.3635E+13,12151,129280,0.8082
3/10/2015,BAJAJFINSV,EQ,1470.7,1475,1476,1441.15,1460,1457.1,1453.84,92278,1.34158E+13,7405,76293,0.8268
3/11/2015,BAJAJFINSV,EQ,1457.1,1458,1500,1450,1454.95,1458.35,1474.99,39846,5.87725E+12,3880,22637,0.5681
3/12/2015,BAJAJFINSV,EQ,1458.35,1473,1491.75,1473,1479,1479.6,1479.72,204844,3.03112E+13,6532,170884,0.8342
3/13/2015,BAJAJFINSV,EQ,1479.6,1525,1564,1465.9,1500,1500.95,1518.74,258550,3.92671E+13,14825,102708,0.3972
3/16/2015,BAJAJFINSV,EQ,1500.95,1504.7,1504.7,1431.2,1440.5,1452.15,1456.3,102798,1.49705E+13,11839,70232,0.6832
3/17/2015,BAJAJFINSV,EQ,1452.15,1457.4,1495,1452,1464,1469.7,1474,113419,1.67179E+13,11475,86244,0.7604
3/18/2015,BAJAJFINSV,EQ,1469.7,1474.4,1474.4,1416,1434,1434.75,1444.33,122702,1.77222E+13,12291,91748,0.7477
3/19/2015,BAJAJFINSV,EQ,1434.75,1440,1458,1400.15,1412.1,1409.75,1435.55,105970,1.52125E+13,12389,70023,0.6608
3/20/2015,BAJAJFINSV,EQ,1409.75,1417.5,1466.6,1340,1391.75,1379.8,1395.37,785973,1.09672E+14,29816,581748,0.7402
3/23/2015,BAJAJFINSV,EQ,1379.8,1385,1404.2,1313.65,1335,1335.3,1337.32,55362,7.40365E+12,5348,34434,0.622
3/24/2015,BAJAJFINSV,EQ,1335.3,1340,1372.5,1311.35,1369.75,1341.35,1327.2,60042,7.96879E+12,5958,40420,0.6732
3/25/2015,BAJAJFINSV,EQ,1341.35,1357,1388.15,1342,1369.9,1374.85,1371.63,152832,2.09629E+13,12722,107273,0.7019
3/26/2015,BAJAJFINSV,EQ,1374.85,1380,1410.05,1375.05,1376,1379.2,1388.1,64692,8.97989E+12,4323,34327,0.5306
3/27/2015,BAJAJFINSV,EQ,1379.2,1388.9,1395.2,1349.95,1362.75,1356.35,1360.32,69755,9.4889E+12,9025,54132,0.776
3/30/2015,BAJAJFINSV,EQ,1356.35,1365.9,1410,1361,1401,1399.45,1386.52,52910,7.33606E+12,5194,31852,0.602
3/31/2015,BAJAJFINSV,EQ,1399.45,1407.4,1449,1395.05,1414,1414.55,1421.69,98529,1.40078E+13,12637,62323,0.6325
4/1/2015,BAJAJFINSV,EQ,1414.55,1412,1447.5,1396,1425.15,1427.55,1410.97,44811,6.32268E+12,2952,25233,0.5631
4/6/2015,BAJAJFINSV,EQ,1427.55,1445.9,1445.9,1410.1,1423.05,1426.6,1428.07,29528,4.21681E+12,2026,19473,0.6595
4/7/2015,BAJAJFINSV,EQ,1426.6,1434,1465,1420.15,1428.05,1431.2,1437.3,42060,6.04527E+12,2835,25388,0.6036
4/8/2015,BAJAJFINSV,EQ,1431.2,1439.4,1460,1419,1453.1,1455.6,1445.09,44559,6.43918E+12,4240,33713,0.7566
4/9/2015,BAJAJFINSV,EQ,1455.6,1458,1469.95,1445.35,1464.95,1464.65,1459.8,44377,6.47814E+12,3392,27320,0.6156
4/10/2015,BAJAJFINSV,EQ,1464.65,1466.7,1466.7,1430,1450.25,1454.85,1449.47,24306,3.52308E+12,2436,17397,0.7157
4/13/2015,BAJAJFINSV,EQ,1454.85,1464.6,1464.6,1430,1431.95,1438.4,1448.75,16832,2.43854E+12,1960,10873,0.646
4/15/2015,BAJAJFINSV,EQ,1438.4,1439,1462.15,1411.05,1419.9,1421.7,1438.9,23320,3.35551E+12,2724,13777,0.5908
4/16/2015,BAJAJFINSV,EQ,1421.7,1421,1445,1390,1440,1434.6,1415.6,24264,3.43481E+12,2733,14195,0.585
4/17/2015,BAJAJFINSV,EQ,1434.6,1437.5,1440.3,1411,1429,1422.15,1427.31,21005,2.99806E+12,3784,13061,0.6218
4/20/2015,BAJAJFINSV,EQ,1422.15,1426,1426,1258.55,1404,1338.9,1363.22,53508,7.29433E+12,4936,19464,0.3638
4/21/2015,BAJAJFINSV,EQ,1338.9,1350,1398,1332,1345.55,1345.55,1363.14,42084,5.73666E+12,4249,16670,0.3961
4/22/2015,BAJAJFINSV,EQ,1345.55,1350,1364.65,1310.5,1328,1324.6,1341.12,28409,3.81E+12,3091,14396,0.5067
4/23/2015,BAJAJFINSV,EQ,1324.6,1334,1365,1325,1361.75,1361.6,1353.85,18612,2.51978E+12,2203,9257,0.4974
4/24/2015,BAJAJFINSV,EQ,1361.6,1351.5,1378.5,1315,1360,1360.25,1347.06,20855,2.80929E+12,4174,13640,0.654
4/27/2015,BAJAJFINSV,EQ,1360.25,1354,1373.4,1313,1321.95,1326.05,1338.3,14405,1.92782E+12,3129,8669,0.6018
4/28/2015,BAJAJFINSV,EQ,1326.05,1328.9,1332.8,1293.1,1330,1325.45,1310.04,34819,4.56144E+12,4508,22615,0.6495
4/29/2015,BAJAJFINSV,EQ,1325.45,1330.1,1410,1321.3,1385.05,1389.2,1363.23,31023,4.22913E+12,4256,21288,0.6862
4/30/2015,BAJAJFINSV,EQ,1389.2,1387,1460,1375,1422.1,1434.9,1420.98,114668,1.62941E+13,7216,97382,0.8493
5/4/2015,BAJAJFINSV,EQ,1434.9,1430.15,1466.85,1420,1466.85,1451.1,1452.81,53020,7.70282E+12,4798,42842,0.808
5/5/2015,BAJAJFINSV,EQ,1451.1,1468,1481,1435.25,1450,1443.7,1448.84,38641,5.59845E+12,5233,27870,0.7213
5/6/2015,BAJAJFINSV,EQ,1443.7,1444,1457.25,1405,1445,1438.85,1432.16,29814,4.26985E+12,2411,20485,0.6871
5/7/2015,BAJAJFINSV,EQ,1438.85,1445.95,1445.95,1356.75,1383.45,1379.75,1394.07,25311,3.52853E+12,2133,17463,0.6899
5/8/2015,BAJAJFINSV,EQ,1379.75,1381,1444.4,1381,1423.6,1425.05,1425.61,19207,2.73818E+12,1900,11296,0.5881
5/11/2015,BAJAJFINSV,EQ,1425.05,1426.1,1463,1426.1,1430.1,1442.15,1448.37,41095,5.95207E+12,4620,22581,0.5495
5/12/2015,BAJAJFINSV,EQ,1442.15,1424.9,1449.65,1406.95,1425.2,1427.05,1427.97,24330,3.47424E+12,2144,14776,0.6073
5/13/2015,BAJAJFINSV,EQ,1427.05,1439,1444.4,1421,1437,1433.05,1435.48,11085,1.59123E+12,2364,5726,0.5166
5/14/2015,BAJAJFINSV,EQ,1433.05,1434.1,1459,1410,1445,1442.15,1443.22,82944,1.19706E+13,2953,69101,0.8331
5/15/2015,BAJAJFINSV,EQ,1442.15,1430,1454,1423.45,1443,1444.25,1443.12,25467,3.67519E+12,2221,17370,0.6821
5/18/2015,BAJAJFINSV,EQ,1444.25,1450,1463.8,1440.6,1455.85,1459.55,1455.47,26362,3.83691E+12,1828,18951,0.7189
5/19/2015,BAJAJFINSV,EQ,1459.55,1461.95,1473.05,1445,1469.85,1466.25,1465.64,17324,2.53908E+12,1471,11825,0.6826
5/20/2015,BAJAJFINSV,EQ,1466.25,1478.25,1484.95,1422.8,1450,1450.35,1457.98,57779,8.42407E+12,3976,12152,0.2103
5/21/2015,BAJAJFINSV,EQ,1450.35,1454,1466,1440,1457.75,1460.55,1455.96,47255,6.88014E+12,3276,30167,0.6384
5/22/2015,BAJAJFINSV,EQ,1460.55,1467.4,1481,1465.15,1473,1471.25,1472.2,15989,2.35391E+12,1866,9596,0.6002
5/25/2015,BAJAJFINSV,EQ,1471.25,1455,1493,1455,1476,1481.5,1481.24,19768,2.92811E+12,2346,11018,0.5574
5/26/2015,BAJAJFINSV,EQ,1481.5,1472,1492,1471,1482,1482,1481.7,22930,3.39754E+12,2088,15754,0.687
5/27/2015,BAJAJFINSV,EQ,1482,1469,1550,1467,1540,1532.85,1515.47,51794,7.84924E+12,4644,28247,0.5454
5/28/2015,BAJAJFINSV,EQ,1532.85,1542.25,1575,1525,1528.1,1529.85,1544.38,57713,8.91306E+12,5388,42715,0.7401
5/29/2015,BAJAJFINSV,EQ,1529.85,1528,1530.05,1513.6,1519.05,1527.1,1527.89,35195,5.37742E+12,8388,30732,0.8732
6/1/2015,BAJAJFINSV,EQ,1527.1,1540,1540.2,1481.6,1504.95,1504.8,1515.7,17029,2.58109E+12,1501,11903,0.699
6/2/2015,BAJAJFINSV,EQ,1504.8,1501.5,1525,1448.9,1505,1505.3,1506.83,249153,3.75432E+13,3309,237695,0.954
6/3/2015,BAJAJFINSV,EQ,1505.3,1484,1534.4,1444,1525.5,1516.6,1508.91,531267,8.01634E+13,3519,517928,0.9749
6/4/2015,BAJAJFINSV,EQ,1516.6,1525,1549,1505.15,1532.45,1530.2,1528.98,95455,1.45949E+13,1740,84850,0.8889
6/5/2015,BAJAJFINSV,EQ,1530.2,1516.35,1540,1498.95,1514,1515.15,1512.96,71969,1.08886E+13,1480,57815,0.8033
6/8/2015,BAJAJFINSV,EQ,1515.15,1516,1516,1480,1502,1501.75,1499.99,55377,8.30651E+12,6140,51100,0.9228
6/9/2015,BAJAJFINSV,EQ,1501.75,1518.35,1606.65,1463.5,1540,1563.1,1528.94,37137,5.67803E+12,4406,17749,0.4779
6/10/2015,BAJAJFINSV,EQ,1563.1,1570,1577.5,1540,1553,1551.2,1552.8,55562,8.62766E+12,2200,44001,0.7919
6/11/2015,BAJAJFINSV,EQ,1551.2,1564.95,1564.95,1530.1,1543,1539.85,1540.31,65930,1.01552E+13,2915,54795,0.8311
6/12/2015,BAJAJFINSV,EQ,1539.85,1501.1,1530.05,1491,1501,1501.2,1509.82,32053,4.83944E+12,1859,26203,0.8175
6/15/2015,BAJAJFINSV,EQ,1501.2,1502.05,1524.95,1478.9,1500,1499.25,1500,10161,1.52415E+12,1119,6204,0.6106
6/16/2015,BAJAJFINSV,EQ,1499.25,1500.05,1514.8,1474.95,1500,1495,1486.48,14396,2.13994E+12,1684,8331,0.5787
6/17/2015,BAJAJFINSV,EQ,1495,1510,1516.75,1485.6,1500,1500.3,1500.09,399073,5.98644E+13,1274,391251,0.9804
6/18/2015,BAJAJFINSV,EQ,1500.3,1510,1545,1500,1513.5,1517.45,1521.2,15750,2.39588E+12,1487,7693,0.4884
6/19/2015,BAJAJFINSV,EQ,1517.45,1524.35,1527.9,1508,1518.95,1517.65,1516.82,16405,2.48834E+12,2303,8975,0.5471
6/22/2015,BAJAJFINSV,EQ,1517.65,1527,1527,1510,1519,1517,1517.59,223991,3.39925E+13,6719,201676,0.9004
6/23/2015,BAJAJFINSV,EQ,1517,1518,1548.75,1516,1524,1525.6,1528.12,105378,1.61031E+13,5071,25586,0.2428
6/24/2015,BAJAJFINSV,EQ,1525.6,1544.9,1550,1499,1505,1501.9,1513.46,21099,3.19325E+12,1863,14639,0.6938
6/25/2015,BAJAJFINSV,EQ,1501.9,1496.65,1517,1484,1510,1511.2,1500.11,56305,8.44638E+12,7828,44695,0.7938
6/26/2015,BAJAJFINSV,EQ,1511.2,1501.15,1523.2,1487.7,1500,1500.6,1500.98,139871,2.09943E+13,8063,124504,0.8901
6/29/2015,BAJAJFINSV,EQ,1500.6,1435.15,1549.9,1435.15,1504,1514.55,1511.33,66320,1.00231E+13,4675,39141,0.5902
6/30/2015,BAJAJFINSV,EQ,1514.55,1501.05,1540,1501.05,1525,1532.1,1526.02,15791,2.40973E+12,1826,10438,0.661
7/1/2015,BAJAJFINSV,EQ,1532.1,1527.65,1560,1527.65,1559,1557.6,1551,27578,4.27734E+12,4743,18019,0.6534
7/2/2015,BAJAJFINSV,EQ,1557.6,1560,1624,1560,1598,1602.3,1604.04,74155,1.18947E+13,4819,23198,0.3128
7/3/2015,BAJAJFINSV,EQ,1602.3,1605,1710,1605,1705,1682,1655.5,69680,1.15355E+13,4652,29936,0.4296
7/6/2015,BAJAJFINSV,EQ,1682,1675,1787.2,1656,1723,1719.25,1725.86,87565,1.51125E+13,6512,30738,0.351
7/7/2015,BAJAJFINSV,EQ,1719.25,1725.2,1785,1720,1774,1766,1765.71,84481,1.49169E+13,5230,49515,0.5861
7/8/2015,BAJAJFINSV,EQ,1766,1758,1783.9,1735,1757.7,1759.15,1762.39,39600,6.97906E+12,4729,18242,0.4607
7/9/2015,BAJAJFINSV,EQ,1759.15,1757,1779.9,1700.25,1706.2,1708.75,1732.88,25564,4.42994E+12,3390,13186,0.5158
7/10/2015,BAJAJFINSV,EQ,1708.75,1703,1738.8,1690.95,1720,1725.2,1721.96,40691,7.00681E+12,4761,22582,0.555
7/13/2015,BAJAJFINSV,EQ,1725.2,1715.1,1738.8,1715.1,1730,1728.65,1731.22,14487,2.50802E+12,1700,9516,0.6569
7/14/2015,BAJAJFINSV,EQ,1728.65,1725,1760,1721.6,1740.25,1738.45,1743.2,16382,2.85572E+12,1715,10291,0.6282
7/15/2015,BAJAJFINSV,EQ,1738.45,1755,1781.5,1745.25,1766,1767.9,1768.47,31351,5.54433E+12,4826,20468,0.6529
7/16/2015,BAJAJFINSV,EQ,1767.9,1778.9,1783,1730,1739.8,1740.8,1760.6,16759,2.9506E+12,2448,10937,0.6526
7/17/2015,BAJAJFINSV,EQ,1740.8,1740.05,1745.8,1705.2,1720,1719.85,1720.64,20290,3.49118E+12,2803,12738,0.6278
7/20/2015,BAJAJFINSV,EQ,1719.85,1723,1747.25,1663.85,1710,1703.3,1716.96,49296,8.46393E+12,5379,25632,0.52
7/21/2015,BAJAJFINSV,EQ,1703.3,1715.6,1725,1672.2,1704.95,1686.2,1699.92,12983,2.20701E+12,1553,6516,0.5019
7/22/2015,BAJAJFINSV,EQ,1686.2,1691,1724,1665.25,1675,1677,1696.02,39046,6.62229E+12,2877,13055,0.3343
7/23/2015,BAJAJFINSV,EQ,1677,1730,1760,1715,1726.35,1729.6,1736.63,178823,3.1055E+13,9991,97785,0.5468
7/24/2015,BAJAJFINSV,EQ,1729.6,1745,1790,1719,1722,1726.9,1756.66,77428,1.36014E+13,5719,40721,0.5259
7/27/2015,BAJAJFINSV,EQ,1726.9,1720,1739,1705.85,1717,1716.55,1720.56,31180,5.36469E+12,2628,19275,0.6182
7/28/2015,BAJAJFINSV,EQ,1716.55,1720.15,1744,1716,1722.05,1730.25,1734.72,44953,7.7981E+12,3118,31436,0.6993
7/29/2015,BAJAJFINSV,EQ,1730.25,1730.4,1835,1730.4,1810.95,1813.65,1797.84,167630,3.01373E+13,9749,100262,0.5981
7/30/2015,BAJAJFINSV,EQ,1813.65,1829.85,1857.7,1815,1831,1833.15,1844.14,91745,1.69191E+13,4770,56009,0.6105
7/31/2015,BAJAJFINSV,EQ,1833.15,1845,1870,1833,1846,1845.7,1856.39,79009,1.46672E+13,5094,59013,0.7469
8/3/2015,BAJAJFINSV,EQ,1845.7,1859,1922.7,1846.05,1893.55,1905.05,1893.49,94503,1.78941E+13,6575,61028,0.6458
8/4/2015,BAJAJFINSV,EQ,1905.05,1922,2160,1909,2018,2026.65,2035.87,256964,5.23145E+13,17522,92372,0.3595
8/5/2015,BAJAJFINSV,EQ,2026.65,2047,2050,1969.9,1987.15,1991.05,2021.77,82037,1.6586E+13,7860,50192,0.6118
8/6/2015,BAJAJFINSV,EQ,1991.05,1992.1,2007.95,1905.5,1927.9,1925.9,1950.94,65897,1.28561E+13,5664,35703,0.5418
8/7/2015,BAJAJFINSV,EQ,1925.9,1944.9,2036,1940,2014,2010.05,2012.05,144193,2.90124E+13,10111,81012,0.5618
8/10/2015,BAJAJFINSV,EQ,2010.05,2011,2025.05,1992.25,2005,2003.35,2011.04,49589,9.97256E+12,3764,29152,0.5879
8/11/2015,BAJAJFINSV,EQ,2003.35,2003,2039,1968.9,2012,2005.85,1996.97,46782,9.34222E+12,6597,28237,0.6036
8/12/2015,BAJAJFINSV,EQ,2005.85,2005,2014,1963.6,1964,1986.85,1991.14,61326,1.22109E+13,3488,48382,0.7889
8/13/2015,BAJAJFINSV,EQ,1986.85,1986,2052.85,1920,1935,1935.35,1970.53,191726,3.77802E+13,5202,158379,0.8261
8/14/2015,BAJAJFINSV,EQ,1935.35,1969.95,1990,1938,1971.95,1972.35,1965.67,25047,4.92342E+12,3167,14278,0.57
8/17/2015,BAJAJFINSV,EQ,1972.35,1956.85,1990,1930,1935,1942.8,1956.08,31682,6.19726E+12,3793,20212,0.638
8/18/2015,BAJAJFINSV,EQ,1942.8,1949.8,1951,1915,1918.8,1920.6,1932.46,19794,3.82512E+12,1553,11181,0.5649
8/19/2015,BAJAJFINSV,EQ,1920.6,1924,1933,1875,1890,1883.95,1893.52,30928,5.85627E+12,3317,18663,0.6034
8/20/2015,BAJAJFINSV,EQ,1883.95,1880.05,1927,1861,1865,1879.35,1900.02,231540,4.3993E+13,2765,218787,0.9449
8/21/2015,BAJAJFINSV,EQ,1879.35,1861.9,1895,1825,1872,1878,1872.29,34214,6.40586E+12,3205,15859,0.4635
8/24/2015,BAJAJFINSV,EQ,1878,1849.95,1849.95,1680.65,1744.8,1714.7,1768.54,103171,1.82462E+13,6461,77863,0.7547
8/25/2015,BAJAJFINSV,EQ,1714.7,1718,1749.85,1662,1724.9,1708.25,1696.08,84903,1.44002E+13,5566,64316,0.7575
8/26/2015,BAJAJFINSV,EQ,1708.25,1702,1784,1702,1707.9,1714,1742.05,38691,6.74015E+12,3649,21535,0.5566
8/27/2015,BAJAJFINSV,EQ,1714,1725.1,1795,1724.95,1736,1744.65,1753.76,33103,5.80549E+12,3681,17275,0.5219
8/28/2015,BAJAJFINSV,EQ,1744.65,1755,1846.95,1755,1832,1815.05,1783.68,99814,1.78036E+13,3408,80220,0.8037
8/31/2015,BAJAJFINSV,EQ,1815.05,1805,1878,1770,1802.7,1809.8,1833.5,29319,5.37563E+12,2945,12332,0.4206
9/1/2015,BAJAJFINSV,EQ,1809.8,1800,1846,1764.05,1771.15,1772.6,1805.16,52979,9.56354E+12,4104,38161,0.7203
9/2/2015,BAJAJFINSV,EQ,1772.6,1783,1819.8,1762.05,1795,1785.25,1776.62,62082,1.10296E+13,8307,37795,0.6088
9/3/2015,BAJAJFINSV,EQ,1785.25,1795.2,1871,1789.95,1842,1850.2,1837.68,43243,7.94667E+12,4313,24629,0.5695
9/4/2015,BAJAJFINSV,EQ,1850.2,1855.75,1910,1821.15,1831.1,1828.75,1843.1,51729,9.53418E+12,4676,23188,0.4483
9/7/2015,BAJAJFINSV,EQ,1828.75,1830,1844.8,1733,1750,1750.5,1773.32,66150,1.17305E+13,4276,51005,0.7711
9/8/2015,BAJAJFINSV,EQ,1750.5,1754.6,1764.95,1677.05,1748,1750,1733.36,91688,1.58928E+13,6582,72135,0.7867
9/9/2015,BAJAJFINSV,EQ,1750,1780,1839.9,1780,1805.5,1811.15,1807.88,28598,5.17018E+12,2526,14561,0.5092
9/10/2015,BAJAJFINSV,EQ,1811.15,1755.05,1815,1724,1803.05,1805.25,1759.2,55623,9.78517E+12,2619,25494,0.4583
9/11/2015,BAJAJFINSV,EQ,1805.25,1813.1,1834.15,1783,1810,1790.25,1807.52,14574,2.63428E+12,1919,6464,0.4435
9/14/2015,BAJAJFINSV,EQ,1790.25,1795,1893,1795,1868,1881.55,1863.78,76721,1.42991E+13,4649,27322,0.3561
9/15/2015,BAJAJFINSV,EQ,1881.55,1898.45,1898.45,1860,1862.3,1874.35,1879.38,30597,5.75033E+12,2026,16766,0.548
9/16/2015,BAJAJFINSV,EQ,1874.35,1899.95,1915.1,1831,1845,1842.45,1876.91,27918,5.23995E+12,3044,9986,0.3577
9/18/2015,BAJAJFINSV,EQ,1842.45,1874.95,1881,1786,1859,1834.5,1845.25,184944,3.41269E+13,13264,128428,0.6944
9/21/2015,BAJAJFINSV,EQ,1834.5,1850,1854.5,1758.9,1795,1785.95,1809.72,103215,1.8679E+13,9401,62889,0.6093
9/22/2015,BAJAJFINSV,EQ,1785.95,1799.95,1830,1775.3,1793.6,1784.75,1809.66,55333,1.00134E+13,7680,35799,0.647
9/23/2015,BAJAJFINSV,EQ,1784.75,1766.05,1795.8,1744.05,1765,1763.65,1767.4,33116,5.85293E+12,3176,17499,0.5284
9/24/2015,BAJAJFINSV,EQ,1763.65,1761,1788,1740,1751,1744.9,1757.49,31610,5.55541E+12,3757,18204,0.5759
9/28/2015,BAJAJFINSV,EQ,1744.9,1750,1760,1727,1730,1730.8,1738.09,24964,4.33896E+12,2836,16647,0.6668
9/29/2015,BAJAJFINSV,EQ,1730.8,1721.9,1755,1693.75,1725,1723.95,1716.66,97837,1.67953E+13,5809,66303,0.6777
9/30/2015,BAJAJFINSV,EQ,1723.95,1736,1758,1725,1728,1729.5,1729.93,538395,9.31385E+13,3224,525591,0.9762
10/1/2015,BAJAJFINSV,EQ,1729.5,1748.95,1797,1743.55,1762,1762.6,1772.06,61089,1.08254E+13,3960,30248,0.4951
10/5/2015,BAJAJFINSV,EQ,1762.6,1786,1816.9,1766.05,1795.6,1799.4,1800.77,67208,1.21026E+13,5978,44782,0.6663
10/6/2015,BAJAJFINSV,EQ,1799.4,1816,1817.8,1749,1783,1781.95,1780.87,80207,1.42838E+13,5532,55430,0.6911
10/7/2015,BAJAJFINSV,EQ,1781.95,1792.1,1805,1767,1773,1773.25,1780.74,40564,7.22339E+12,4379,27797,0.6853
10/8/2015,BAJAJFINSV,EQ,1773.25,1770,1794.95,1760.25,1773,1770.6,1772.13,22651,4.01405E+12,3169,12848,0.5672
10/9/2015,BAJAJFINSV,EQ,1770.6,1775.05,1800,1770,1790,1794.45,1793.96,71838,1.28875E+13,3767,52704,0.7337
10/12/2015,BAJAJFINSV,EQ,1794.45,1810,1815,1787,1787,1791.45,1795.26,47872,8.59429E+12,2050,38742,0.8093
10/13/2015,BAJAJFINSV,EQ,1791.45,1790,1798.85,1748,1750,1758.2,1769.89,23249,4.11481E+12,1467,17568,0.7556
10/14/2015,BAJAJFINSV,EQ,1758.2,1759.95,1777,1750,1757.05,1756.05,1760.87,13441,2.36678E+12,1132,7133,0.5307
10/15/2015,BAJAJFINSV,EQ,1756.05,1771.95,1772,1716.2,1744,1746.7,1759.23,17937,3.15552E+12,1516,12437,0.6934
10/16/2015,BAJAJFINSV,EQ,1746.7,1751,1779.5,1751,1770.3,1770,1762.48,151353,2.66757E+13,2404,142888,0.9441
10/19/2015,BAJAJFINSV,EQ,1770,1788,1798,1775,1787,1788.5,1788.89,52242,9.34551E+12,3837,39206,0.7505
10/20/2015,BAJAJFINSV,EQ,1788.5,1790,1863,1790,1819,1824.15,1836.08,103155,1.89401E+13,6984,45305,0.4392
10/21/2015,BAJAJFINSV,EQ,1824.15,1849,1890,1841,1848.5,1849.3,1861.97,106967,1.99169E+13,6438,50406,0.4712
10/23/2015,BAJAJFINSV,EQ,1849.3,1860.25,1879,1819.95,1836,1829.35,1856.22,30599,5.67984E+12,2435,19252,0.6292
10/26/2015,BAJAJFINSV,EQ,1829.35,1848,1918.9,1831.6,1910.6,1905.55,1885.8,92407,1.74261E+13,8208,45535,0.4928
10/27/2015,BAJAJFINSV,EQ,1905.55,1910,1995,1910,1978,1984.85,1974.66,256950,5.07389E+13,10298,143911,0.5601
10/28/2015,BAJAJFINSV,EQ,1984.85,1978,2008.9,1962.05,1975,1978.85,1981.26,141670,2.80685E+13,5519,108845,0.7683
10/29/2015,BAJAJFINSV,EQ,1978.85,1988,1998.65,1934.5,1965.1,1964.1,1961.72,88641,1.73888E+13,5510,58650,0.6617
10/30/2015,BAJAJFINSV,EQ,1964.1,1950,1974.9,1942.1,1955,1968,1966.69,90236,1.77467E+13,3523,73661,0.8163
11/2/2015,BAJAJFINSV,EQ,1968,1970,1990.2,1933.55,1970.05,1975.4,1958.19,35865,7.02304E+12,4563,26705,0.7446
11/3/2015,BAJAJFINSV,EQ,1975.4,1975,1991.15,1955.2,1970,1979.4,1982.39,70275,1.39312E+13,3554,56414,0.8028
11/4/2015,BAJAJFINSV,EQ,1979.4,1980,1988.95,1942.25,1942.25,1954.25,1976.05,58029,1.14668E+13,3534,41278,0.7113
11/5/2015,BAJAJFINSV,EQ,1954.25,1950,1995,1905,1966.95,1958.95,1970.76,93272,1.83817E+13,7568,69189,0.7418
11/6/2015,BAJAJFINSV,EQ,1958.95,1958,1983.95,1941.25,1970.35,1978.05,1973.8,73831,1.45727E+13,4136,56085,0.7596
11/9/2015,BAJAJFINSV,EQ,1978.05,1950,1978,1933.05,1957.1,1961.1,1961.88,33117,6.49715E+12,2720,12890,0.3892
11/10/2015,BAJAJFINSV,EQ,1961.1,1954.9,1970,1884.6,1898,1911.45,1932.54,33618,6.49681E+12,3945,22220,0.661
11/11/2015,BAJAJFINSV,EQ,1911.45,1925.95,1952.65,1911.45,1948.95,1948.8,1942.34,8004,1.55465E+12,719,3964,0.4953
11/13/2015,BAJAJFINSV,EQ,1948.8,1930,1939,1892.25,1913.4,1927.35,1920.63,57415,1.10273E+13,4929,37360,0.6507
11/16/2015,BAJAJFINSV,EQ,1927.35,1923,1940,1889,1917,1913.1,1917.14,39601,7.59207E+12,2309,32930,0.8315
11/17/2015,BAJAJFINSV,EQ,1913.1,1913,1949,1912,1917.05,1922.7,1925.94,17506,3.37155E+12,1577,12956,0.7401
11/18/2015,BAJAJFINSV,EQ,1922.7,1935,1946.45,1906.5,1920.25,1931.25,1936.33,19569,3.7892E+12,2016,12325,0.6298
11/19/2015,BAJAJFINSV,EQ,1931.25,1949.7,1949.7,1916,1926.05,1932.4,1937.78,12207,2.36544E+12,1736,6323,0.518
11/20/2015,BAJAJFINSV,EQ,1932.4,1942,1946,1923,1935,1934.7,1934.89,17671,3.41914E+12,2370,11088,0.6275
11/23/2015,BAJAJFINSV,EQ,1934.7,1942,1978,1935,1952.05,1959.8,1960.12,48853,9.57579E+12,3370,34104,0.6981
11/24/2015,BAJAJFINSV,EQ,1959.8,1971,1995.25,1960.1,1963.5,1972.8,1981.61,42661,8.45374E+12,2526,25099,0.5883
